ID,nom_plante,chemin,date,latitude,longitude
343,Plante 44,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0344.jpg,28/3/2015,-34.375588339262166,-138.53746822232614
344,Plante 3,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0345.jpg,12/1/2010,-10.149204151708744,149.56416961203513
345,Plante 20,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0346.jpg,14/6/2006,87.78525467300273,49.89888332921328
346,Plante 76,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0347.jpg,8/12/2017,-6.807744673032744,-158.49868072755294
347,Plante 37,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0348.jpg,1/6/2000,42.97187593762453,-97.19364633328478
348,Plante 22,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0349.jpg,21/6/2001,-58.55450944007693,167.75521204354885
349,Plante 98,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0350.jpg,27/2/2000,30.1249073550711,-126.254683560931
350,Plante 45,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0351.jpg,12/7/2009,37.736722057583876,-18.443539136613197
351,Plante 29,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0352.jpg,8/3/2012,-18.343465411604157,-141.4914245700833
352,Plante 6,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0353.jpg,30/9/2013,69.01294036542475,88.05180873896433
353,Plante 86,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0354.jpg,21/6/2006,42.56506781543004,-174.99109744486816
354,Plante 15,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0355.jpg,19/2/2018,-73.68127620083439,-141.10775641223694
355,Plante 90,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0356.jpg,3/9/2003,83.3523995513404,36.14388792578518
356,Plante 48,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0357.jpg,15/8/2009,-66.33104524347831,-105.39728555102825
357,Plante 33,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0358.jpg,18/12/2016,84.993021012425,75.0196421752315
358,Plante 89,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0359.jpg,12/7/2005,53.795885390399775,-179.19708153845278
359,Plante 90,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0360.jpg,13/2/2015,-23.547374731847,-89.02159261995645
360,Plante 40,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0361.jpg,12/6/2019,9.810212935170199,126.13045080401292
361,Plante 23,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0362.jpg,14/7/2008,8.202783460171617,118.79912302171186
362,Plante 14,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0363.jpg,27/2/2004,82.58347076182596,111.739689074458
363,Plante 35,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0364.jpg,24/10/2018,44.006615042006814,-3.5661781955508047
364,Plante 5,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0365.jpg,11/1/2009,42.69111874558476,55.21832703398931
365,Plante 76,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0366.jpg,23/7/2004,52.429563391414206,17.58597223008846
366,Plante 22,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0367.jpg,4/1/2020,-5.593596866260171,-109.0831718164011
367,Plante 12,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0368.jpg,8/4/2020,46.83477678066424,-87.98256468307659
368,Plante 7,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0369.jpg,27/8/2014,-72.8273494356429,-127.02419204798466
369,Plante 47,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0370.jpg,14/1/2011,-82.84321399191515,26.87870427768243
370,Plante 80,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0371.jpg,15/10/2002,-72.25412619563002,63.226560111371015
371,Plante 47,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0372.jpg,8/5/2007,-36.60086469960982,82.32026814740726
372,Plante 93,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0373.jpg,2/8/2017,-72.00486900110664,-19.34444629800325
373,Plante 24,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0374.jpg,15/5/2012,88.73938970904226,48.75529440761875
374,Plante 45,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0375.jpg,5/12/2018,-53.76687962102761,144.77772923281339
375,Plante 38,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0376.jpg,16/6/2013,20.1691173379686,117.49838387745041
376,Plante 25,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0377.jpg,30/7/2017,65.75499378932673,176.333998722381
377,Plante 65,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0378.jpg,2/2/2013,-15.892300999909892,-118.31538107140967
378,Plante 69,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0379.jpg,15/6/2015,34.75759325609249,-39.9719985016896
379,Plante 16,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0380.jpg,29/9/2000,38.8671497421995,88.05812188156511
380,Plante 17,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0381.jpg,21/6/2005,-37.649123806204194,-76.90739136135848
381,Plante 70,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0382.jpg,29/3/2000,-62.49075801933983,166.84084842216623
382,Plante 89,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0383.jpg,23/8/2003,21.951569633096668,133.04473578431487
383,Plante 53,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0384.jpg,7/12/2001,32.30543355369758,-129.63433319965992
384,Plante 73,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0385.jpg,25/1/2014,86.70282453892298,-14.169685157211376
385,Plante 81,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0386.jpg,29/3/2012,31.47570059184079,77.15669992799764
386,Plante 14,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0387.jpg,11/4/2004,-56.46751715203208,-140.8631873392775
387,Plante 6,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0388.jpg,30/9/2018,19.296261984332403,5.669765250167359
388,Plante 80,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0389.jpg,22/10/2017,46.09719909599693,129.3268551329685
389,Plante 13,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0390.jpg,13/5/2005,-32.39519422980314,68.62854684205081
390,Plante 55,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0391.jpg,23/2/2013,-29.70861560344602,7.0345788620805365
391,Plante 53,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0392.jpg,9/4/2017,-0.2629411457213706,-19.435201252343973
392,Plante 70,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0393.jpg,11/1/2003,3.603050511182758,-58.67756746648355
393,Plante 55,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0394.jpg,8/10/2012,62.06974995224755,11.534977756461615
394,Plante 74,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0395.jpg,8/6/2006,38.58409750460879,-145.45372201537774
395,Plante 36,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0396.jpg,5/4/2002,11.774499325936034,35.22421603241318
396,Plante 39,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0397.jpg,20/8/2009,-62.077341190067344,-69.31007071296955
397,Plante 36,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0398.jpg,21/1/2003,-73.19116761126642,-12.403749930310852
398,Plante 3,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0399.jpg,28/8/2018,-6.512589614671924,45.688620872349446
399,Plante 37,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0400.jpg,15/9/2008,44.501395321344916,-97.06977006785627
400,Plante 95,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0401.jpg,26/6/2002,82.77953367830438,-54.473202642472145
401,Plante 35,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0402.jpg,19/1/2002,-37.136638161305996,138.77308104114502
402,Plante 18,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0403.jpg,25/9/2018,61.702023411998624,-115.75953494265833
403,Plante 49,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0404.jpg,8/3/2012,33.7042634931652,-171.74910113794948
404,Plante 55,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0405.jpg,7/10/2009,44.58086184285722,-125.16829734464457
405,Plante 22,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0406.jpg,16/10/2011,25.576903110022016,-130.6722839402112
406,Plante 10,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0407.jpg,28/10/2007,43.315639579241235,-97.93494699640979
407,Plante 21,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0408.jpg,30/9/2015,41.27432005125209,-18.78971544985575
408,Plante 23,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0409.jpg,25/6/2012,-1.4052316580062865,-126.51137927055011
409,Plante 67,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0410.jpg,2/1/2000,-78.23732857648668,112.95648680291623
410,Plante 77,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0411.jpg,30/7/2000,-22.914046725467472,103.05822885428313
411,Plante 11,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0412.jpg,30/7/2018,-66.68226658666211,-171.06324512904467
412,Plante 73,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0413.jpg,22/6/2012,27.214218077531044,-97.56137668241115
413,Plante 43,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0414.jpg,17/6/2003,-26.368681644301944,77.92933958750973
414,Plante 66,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0415.jpg,20/12/2002,-68.24398190091381,144.94269247247001
415,Plante 68,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0416.jpg,11/2/2006,-72.40032842251875,-84.04533609440047
416,Plante 30,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0417.jpg,27/11/2009,-61.45051558343348,-92.94642646832709
417,Plante 76,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0418.jpg,29/4/2002,-61.17496398665145,-46.19380302927274
418,Plante 61,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0419.jpg,12/5/2017,-41.80041657354874,112.08714035799659
419,Plante 29,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0420.jpg,11/11/2019,-14.340685704061315,-49.06330246898307
420,Plante 11,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0421.jpg,24/6/2012,16.48725094982676,-23.611091476536473
421,Plante 36,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0422.jpg,16/12/2018,-74.2364754231238,-163.4386877256108
422,Plante 51,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0423.jpg,6/2/2014,-62.1217553922845,17.77799290091943
423,Plante 39,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0424.jpg,19/5/2019,-87.78102246143483,18.853385287470786
424,Plante 22,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0425.jpg,22/4/2004,84.11335578454529,-149.7290601142988
425,Plante 84,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0426.jpg,23/5/2001,10.948284355181897,-111.00420943008251
426,Plante 65,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0427.jpg,14/11/2011,34.87552343188251,54.71946176535786
427,Plante 53,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0428.jpg,3/3/2009,-60.11746951399492,49.776347718874376
428,Plante 91,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0429.jpg,7/2/2004,88.08631787803532,10.904275639903233
429,Plante 79,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0430.jpg,9/6/2003,39.15880544317673,-104.77197365218332
430,Plante 69,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0431.jpg,19/1/2002,50.76668829052423,-112.03202946218443
431,Plante 25,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0432.jpg,29/12/2018,6.274748200441124,7.396132944863979
432,Plante 57,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0433.jpg,27/8/2004,2.358501758583188,-90.51417982425617
433,Plante 23,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0434.jpg,14/5/2003,8.771371816704715,-60.9931172471568
434,Plante 8,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0435.jpg,17/1/2014,9.385477641445803,115.70300361145331
435,Plante 79,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0436.jpg,12/1/2014,-87.61682144108464,46.611461435910456
436,Plante 98,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0437.jpg,23/9/2019,-55.461906120240904,57.886055815132295
437,Plante 51,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0438.jpg,29/10/2019,34.93640847767003,-3.875701506552531
438,Plante 87,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0439.jpg,7/1/2018,73.2938361642752,-117.85439157281667
439,Plante 88,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0440.jpg,21/8/2017,-18.234214781865518,77.52963941785936
440,Plante 95,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0441.jpg,30/7/2006,-84.275320161426,132.04528144639022
441,Plante 90,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0442.jpg,19/10/2011,-82.41577337030299,2.3087759737235274
442,Plante 52,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0443.jpg,2/10/2019,-35.22926108086628,128.067815085382
443,Plante 12,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0444.jpg,15/3/2014,-6.50352014555591,-167.33872272957993
444,Plante 24,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0445.jpg,29/2/2002,23.6175993213145,-113.3801718215006
445,Plante 100,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0446.jpg,21/3/2010,9.258796726930186,20.845594625855625
446,Plante 10,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0447.jpg,30/5/2002,46.41333137780458,-87.08422243879478
447,Plante 7,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0448.jpg,24/4/2006,-76.38922851420548,97.45458571803124
448,Plante 25,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0449.jpg,21/10/2011,-67.55311633919442,-141.08331219518143
449,Plante 72,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0450.jpg,11/9/2001,-77.09780168378622,-38.63066531992163
450,Plante 79,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0451.jpg,22/7/2009,-36.5879691647408,-119.900152126797
451,Plante 29,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0452.jpg,21/5/2008,-86.08164963546548,22.38802349774255
452,Plante 28,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0453.jpg,26/5/2013,33.38538520341089,-147.09068173560865
453,Plante 83,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0454.jpg,27/4/2019,81.05409902194376,5.280388686788626
454,Plante 52,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0455.jpg,23/2/2007,-50.44325338205131,68.16622404272826
455,Plante 13,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0456.jpg,24/1/2000,30.81575329163951,46.83323956102083
456,Plante 66,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0457.jpg,4/11/2002,-76.90715273413284,-57.944502691413845
457,Plante 67,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0458.jpg,18/1/2002,-18.143560978516774,-18.348541349707432
458,Plante 6,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0459.jpg,2/4/2015,10.646090264615879,-102.86116677812775
459,Plante 35,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0460.jpg,14/9/2006,-17.514758807322366,11.064494059034388
460,Plante 32,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0461.jpg,21/10/2015,-35.04342454028271,-40.64501107605713
461,Plante 30,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0462.jpg,8/2/2015,84.14208570839239,-120.08969865700661
462,Plante 20,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0463.jpg,29/8/2005,53.002804259318964,114.852895811638
463,Plante 100,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0464.jpg,13/7/2010,83.76235182727808,148.6749685387756
464,Plante 83,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0465.jpg,14/7/2011,67.78349689485023,111.27321770519512
465,Plante 44,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0466.jpg,25/8/2020,88.3648276820347,-90.30980750977827
466,Plante 100,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0467.jpg,20/5/2015,-73.36765301680764,-110.51122074666422
467,Plante 47,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0468.jpg,16/6/2015,49.04551024890546,-6.736088344530742
468,Plante 95,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0469.jpg,15/5/2016,-66.93314332731696,97.6330209496112
469,Plante 68,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0470.jpg,30/4/2012,-69.24099751417577,65.1340040632139
470,Plante 8,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0471.jpg,14/12/2016,-75.6886858020215,84.19103175188565
471,Plante 3,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0472.jpg,15/4/2000,29.160726106374554,-167.49787502116024
472,Plante 36,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0473.jpg,4/12/2005,7.460761208613178,-109.90704079514127
473,Plante 35,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0474.jpg,22/1/2002,89.4786720793575,-68.52885761755448
474,Plante 38,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0475.jpg,17/10/2001,-44.29155970882326,-169.02661376115532
475,Plante 68,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0476.jpg,5/7/2018,-74.59852594560826,124.11013832135171
476,Plante 82,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0477.jpg,10/6/2012,30.81576852562432,2.054599342708258
477,Plante 46,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0478.jpg,5/1/2019,-60.67600431480903,160.75353472272832
478,Plante 86,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0479.jpg,9/12/2017,5.769147688203674,-101.68553639353048
479,Plante 87,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0480.jpg,17/10/2007,-61.02675759386759,134.75712896472845
480,Plante 39,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0481.jpg,4/6/2009,-5.995322957802614,-37.869925040390854
481,Plante 59,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0482.jpg,27/7/2007,2.6544832369164197,161.2276350013317
482,Plante 85,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0483.jpg,11/12/2001,-24.80710005766001,29.6365345740102
483,Plante 83,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0484.jpg,20/1/2012,-62.35148306081625,77.19064654777316
484,Plante 23,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0485.jpg,19/11/2014,26.654367828774653,160.3590401322803
485,Plante 59,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0486.jpg,18/9/2016,14.462917686354103,35.947640618393706
486,Plante 95,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0487.jpg,17/7/2017,-9.762949022972592,82.37996865717702
487,Plante 82,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0488.jpg,17/8/2009,84.9832131527852,-27.23909603292256
488,Plante 39,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0489.jpg,30/8/2010,79.835717730792,-141.36398093377372
489,Plante 65,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0490.jpg,21/3/2017,86.5726373531894,-25.514430695026817
490,Plante 92,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0491.jpg,22/1/2007,24.83885662523545,20.42940346920423
491,Plante 72,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0492.jpg,13/11/2017,47.0973308600698,-11.709477944135756
492,Plante 80,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0493.jpg,24/11/2001,59.234835452676464,-19.676996488991847
493,Plante 70,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0494.jpg,10/9/2013,82.32435535434982,-171.16005324081496
494,Plante 54,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0495.jpg,23/10/2003,67.99988526197075,8.74573261901952
495,Plante 66,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0496.jpg,2/1/2019,75.3437695308601,22.629432854418724
496,Plante 44,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0497.jpg,22/11/2018,-85.69332682988976,-119.98831565200967
497,Plante 35,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0498.jpg,16/9/2018,89.46196769255903,-147.01358571178204
498,Plante 50,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0499.jpg,4/7/2006,-56.80468834902537,-132.23207390921732
499,Plante 32,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0500.jpg,29/7/2011,21.08144561359832,63.554351594843524
500,Plante 14,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0501.jpg,28/3/2014,84.5261836877728,144.75683364823885
501,Plante 45,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0502.jpg,4/6/2007,-20.193923330739068,-83.16871627637146
502,Plante 33,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0503.jpg,6/7/2001,56.16692306414609,-105.78796036385702
503,Plante 91,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0504.jpg,27/12/2006,-50.395254617590346,52.47094294866292
504,Plante 74,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0505.jpg,1/1/2019,-57.7335592855903,35.14537987067206
505,Plante 95,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0506.jpg,19/5/2001,-68.03487059423932,-102.28466280741817
506,Plante 28,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0507.jpg,27/2/2015,-68.79254643661001,-108.75539325805276
507,Plante 46,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0508.jpg,6/8/2003,81.35365626229938,11.639116378173838
508,Plante 60,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0509.jpg,1/1/2018,41.25875780156511,-137.46900092622082
509,Plante 29,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0510.jpg,12/6/2018,-69.78091104421847,165.95108974776906
510,Plante 41,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0511.jpg,8/5/2003,30.87923626147959,-115.54341141666772
511,Plante 80,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0512.jpg,28/4/2008,23.31096837566696,144.0516563460439
512,Plante 62,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0513.jpg,2/11/2018,31.637158045753452,66.50925510162304
513,Plante 90,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0514.jpg,23/5/2004,-68.84049559764279,173.2518509527461
514,Plante 87,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0515.jpg,21/10/2017,-86.78473728879955,15.298829237905153
515,Plante 62,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0516.jpg,30/3/2003,6.991868907472465,109.46342832450017
516,Plante 68,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0517.jpg,21/8/2005,77.65630807632712,17.376961516863048
517,Plante 19,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0518.jpg,5/2/2001,72.81673618956336,-101.208641353331
518,Plante 91,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0519.jpg,4/9/2001,-55.5323720984588,164.03164011281666
519,Plante 45,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0520.jpg,18/2/2002,55.93956502221491,-54.656895951713096
520,Plante 28,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0521.jpg,29/1/2019,-13.746221126186228,-32.15083129514167
521,Plante 31,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0522.jpg,29/8/2007,-78.92561947256394,-139.9545248111391
522,Plante 61,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0523.jpg,21/2/2020,-4.21881225107883,159.5455363570709
523,Plante 100,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0524.jpg,17/2/2002,32.21489462614868,-50.58511890871134
524,Plante 21,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0525.jpg,20/4/2006,-85.90546317731837,46.57182004114756
525,Plante 52,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0526.jpg,2/7/2012,-50.59544445149431,-160.78012188050675
526,Plante 35,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0527.jpg,25/10/2000,10.96512938106261,79.29808534008157
527,Plante 74,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0528.jpg,20/2/2006,-61.07532116151456,-56.449641312290694
528,Plante 61,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0529.jpg,2/12/2005,-58.13054710555261,8.622102251479987
529,Plante 56,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0530.jpg,23/12/2013,79.9607864137732,-140.38394139097204
530,Plante 51,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0531.jpg,27/4/2000,-69.03228265527855,-32.82448736897615
531,Plante 79,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0532.jpg,25/5/2003,33.584877355770985,136.9649033982028
532,Plante 56,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0533.jpg,2/9/2003,55.7238646889964,86.28621824066948
533,Plante 41,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0534.jpg,28/7/2013,31.40699444547529,-158.78669133430608
534,Plante 44,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0535.jpg,25/1/2008,42.11055914414479,161.57042642717607
535,Plante 43,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0536.jpg,21/1/2008,71.16224056959118,-161.6846556276755
536,Plante 37,https://riidley.github.io/DataVizHAMSEK/Projet/data/jpg\image_0537.jpg,12/8/2016,-35.83262041779957,48.15054363780604
